match_id,competition_id,session_id,game_id,group_id,sheet,end_id,hammer_team_id,nonhammer_team_id,score_hammer,score_nonhammer,score_diff,conceded_end,cumulative_score_hammer,cumulative_score_nonhammer,cumulative_score_diff,scoring_team_id,scoring_team_role,powerplay_team_id,powerplay_value,powerplay_by_hammer,blank_end,hammer_noc,hammer_name,nonhammer_noc,nonhammer_name,hammer_task_neg1,hammer_task_0,hammer_task_1,hammer_task_2,hammer_task_3,hammer_task_4,hammer_task_5,hammer_task_6,hammer_task_7,hammer_task_8,hammer_task_9,hammer_task_10,hammer_task_11,hammer_total_shots,nonhammer_task_neg1,nonhammer_task_0,nonhammer_task_1,nonhammer_task_2,nonhammer_task_3,nonhammer_task_4,nonhammer_task_5,nonhammer_task_6,nonhammer_task_7,nonhammer_task_8,nonhammer_task_9,nonhammer_task_10,nonhammer_task_11,nonhammer_total_shots
23240026_3_2,23240026,3,2,1,B,6,13,15,3.0,0.0,3.0,False,6.0,3.0,3.0,13.0,hammer,,,False,False,FRA,France,GER,Germany,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,3,0,0,0,0,0,0,0,0,1,1,0,5
23240026_3_2,23240026,3,2,1,B,7,15,13,2.0,0.0,2.0,False,9.0,3.0,6.0,15.0,hammer,15.0,2.0,True,False,GER,Germany,FRA,France,0,2,0,0,0,0,0,0,0,1,2,0,0,5,0,2,3,0,0,0,0,0,0,0,0,0,0,5
23240026_3_2,23240026,3,2,1,B,8,13,15,,,,True,11.0,3.0,8.0,,,,,False,False,FRA,France,GER,Germany,1,4,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,1,0,1,1,0,0,5
23240026_3_3,23240026,3,3,1,C,1,17,11,1.0,0.0,1.0,False,0.0,0.0,0.0,17.0,hammer,,,False,False,NOR,Norway,DEN,Denmark,0,3,0,1,0,1,0,0,0,0,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
23240026_3_3,23240026,3,3,1,C,2,11,17,3.0,0.0,3.0,False,1.0,0.0,1.0,11.0,hammer,,,False,False,DEN,Denmark,NOR,Norway,0,2,0,0,0,1,0,0,1,0,1,0,0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,5
23240026_3_3,23240026,3,3,1,C,3,17,11,1.0,0.0,1.0,False,4.0,0.0,4.0,17.0,hammer,,,False,False,NOR,Norway,DEN,Denmark,0,3,0,1,1,0,0,0,0,0,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
23240026_3_3,23240026,3,3,1,C,4,11,17,2.0,0.0,2.0,False,5.0,0.0,5.0,11.0,hammer,,,False,False,DEN,Denmark,NOR,Norway,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,1,0,0,0,0,5
23240026_3_3,23240026,3,3,1,C,5,17,11,3.0,0.0,3.0,False,7.0,0.0,7.0,17.0,hammer,17.0,1.0,True,False,NOR,Norway,DEN,Denmark,0,2,0,1,0,0,0,2,0,0,0,0,0,5,0,1,0,0,1,1,0,1,1,0,0,0,0,5
23240026_3_3,23240026,3,3,1,C,6,11,17,1.0,0.0,1.0,False,10.0,0.0,10.0,11.0,hammer,11.0,2.0,True,False,DEN,Denmark,NOR,Norway,0,2,0,0,0,0,0,3,0,0,0,0,0,5,0,2,0,0,0,0,0,0,3,0,0,0,0,5
23240026_3_3,23240026,3,3,1,C,7,17,11,1.0,0.0,1.0,False,11.0,0.0,11.0,17.0,hammer,,,False,False,NOR,Norway,DEN,Denmark,0,3,0,0,1,0,0,0,0,0,0,0,1,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
23240026_3_3,23240026,3,3,1,C,8,11,17,1.0,0.0,1.0,False,12.0,0.0,12.0,11.0,hammer,,,False,False,DEN,Denmark,NOR,Norway,1,3,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,1,1,0,5
23240026_3_4,23240026,3,4,1,D,1,37,16,2.0,0.0,2.0,False,0.0,0.0,0.0,37.0,hammer,,,False,False,EST,Estonia,JPN,Japan,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,5
23240026_3_4,23240026,3,4,1,D,2,16,37,1.0,0.0,1.0,False,2.0,0.0,2.0,16.0,hammer,,,False,False,JPN,Japan,EST,Estonia,0,2,0,0,0,0,0,2,0,0,1,0,0,5,0,2,0,0,0,1,0,2,0,0,0,0,0,5
23240026_3_4,23240026,3,4,1,D,3,37,16,0.0,1.0,-1.0,False,3.0,0.0,3.0,16.0,nonhammer,,,False,False,EST,Estonia,JPN,Japan,0,2,0,0,1,0,0,0,0,2,0,0,0,5,0,2,0,2,0,0,0,1,0,0,0,0,0,5
23240026_3_4,23240026,3,4,1,D,4,37,16,1.0,0.0,1.0,False,3.0,1.0,2.0,37.0,hammer,,,False,False,EST,Estonia,JPN,Japan,0,3,0,0,0,0,0,0,0,0,1,1,0,5,0,2,0,1,0,0,0,2,0,0,0,0,0,5
23240026_3_4,23240026,3,4,1,D,5,16,37,2.0,0.0,2.0,False,4.0,1.0,3.0,16.0,hammer,,,False,False,JPN,Japan,EST,Estonia,0,0,0,0,1,0,0,1,0,1,1,1,0,5,0,2,0,1,1,0,0,1,0,0,0,0,0,5
23240026_3_4,23240026,3,4,1,D,6,37,16,1.0,0.0,1.0,False,6.0,1.0,5.0,37.0,hammer,37.0,2.0,True,False,EST,Estonia,JPN,Japan,0,3,0,0,0,0,0,1,0,1,0,0,0,5,0,2,0,1,0,0,0,2,0,0,0,0,0,5
23240026_3_4,23240026,3,4,1,D,7,16,37,0.0,2.0,-2.0,False,7.0,1.0,6.0,37.0,nonhammer,16.0,1.0,True,False,JPN,Japan,EST,Estonia,0,3,0,0,1,0,0,1,0,0,0,0,0,5,0,2,0,0,0,1,0,1,0,0,1,0,0,5
23240026_3_4,23240026,3,4,1,D,8,16,37,0.0,1.0,-1.0,False,7.0,3.0,4.0,37.0,nonhammer,,,False,False,JPN,Japan,EST,Estonia,0,2,0,0,0,0,0,1,0,0,1,1,0,5,0,3,0,1,1,0,0,0,0,0,0,0,0,5
23240026_3_5,23240026,3,5,1,E,1,34,51,0.0,1.0,-1.0,False,0.0,0.0,0.0,51.0,nonhammer,,,False,False,ESP,Spain,TUR,Türkiye,0,3,0,0,0,0,0,0,0,0,2,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
23240026_3_5,23240026,3,5,1,E,2,34,51,1.0,0.0,1.0,False,0.0,1.0,-1.0,34.0,hammer,,,False,False,ESP,Spain,TUR,Türkiye,0,2,0,0,0,0,0,0,1,0,1,1,0,5,0,3,0,0,1,0,0,0,1,0,0,0,0,5
23240026_3_5,23240026,3,5,1,E,3,51,34,0.0,1.0,-1.0,False,1.0,1.0,0.0,34.0,nonhammer,,,False,False,TUR,Türkiye,ESP,Spain,0,2,0,1,0,0,0,0,0,0,2,0,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,5
23240026_3_5,23240026,3,5,1,E,4,51,34,2.0,0.0,2.0,False,1.0,2.0,-1.0,51.0,hammer,,,False,False,TUR,Türkiye,ESP,Spain,0,3,0,1,0,0,0,0,0,0,0,0,1,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
23240026_3_5,23240026,3,5,1,E,5,34,51,0.0,1.0,-1.0,False,3.0,2.0,1.0,51.0,nonhammer,,,False,False,ESP,Spain,TUR,Türkiye,0,2,0,0,0,0,0,1,0,0,2,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
23240026_3_5,23240026,3,5,1,E,6,34,51,1.0,0.0,1.0,False,3.0,3.0,0.0,34.0,hammer,34.0,2.0,True,False,ESP,Spain,TUR,Türkiye,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,1,0,0,5
23240026_3_5,23240026,3,5,1,E,7,51,34,3.0,0.0,3.0,False,4.0,3.0,1.0,51.0,hammer,51.0,1.0,True,False,TUR,Türkiye,ESP,Spain,0,2,0,0,0,0,0,2,0,1,0,0,0,5,0,3,0,0,0,0,0,0,2,0,0,0,0,5
23240026_3_5,23240026,3,5,1,E,8,34,51,,,,True,7.0,3.0,4.0,,,,,False,False,ESP,Spain,TUR,Türkiye,1,2,0,0,1,0,0,0,0,0,1,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,5
23240026_41_1,23240026,41,1,0,D,1,10,37,1.0,0.0,1.0,False,0.0,0.0,0.0,10.0,hammer,,,False,False,CAN,Canada,EST,Estonia,0,3,0,0,0,0,0,1,0,0,1,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,5
23240026_41_1,23240026,41,1,0,D,2,37,10,2.0,0.0,2.0,False,1.0,0.0,1.0,37.0,hammer,,,False,False,EST,Estonia,CAN,Canada,0,3,0,1,0,0,0,0,0,0,1,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
23240026_41_1,23240026,41,1,0,D,3,10,37,1.0,0.0,1.0,False,3.0,0.0,3.0,10.0,hammer,,,False,False,CAN,Canada,EST,Estonia,0,3,0,0,0,0,0,1,0,0,1,0,0,5,0,2,0,1,0,0,0,2,0,0,0,0,0,5
23240026_41_1,23240026,41,1,0,D,4,37,10,1.0,0.0,1.0,False,4.0,0.0,4.0,37.0,hammer,,,False,False,EST,Estonia,CAN,Canada,0,1,0,0,0,0,0,2,0,0,2,0,0,5,0,1,0,0,2,0,0,2,0,0,0,0,0,5
23240026_41_1,23240026,41,1,0,D,5,10,37,2.0,0.0,2.0,False,5.0,0.0,5.0,10.0,hammer,,,False,False,CAN,Canada,EST,Estonia,0,1,0,0,0,1,0,1,0,1,1,0,0,5,0,3,0,1,0,0,0,1,0,0,0,0,0,5
23240026_41_1,23240026,41,1,0,D,6,37,10,1.0,0.0,1.0,False,7.0,0.0,7.0,37.0,hammer,37.0,2.0,True,False,EST,Estonia,CAN,Canada,0,2,0,0,0,0,0,2,0,0,1,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
23240026_41_1,23240026,41,1,0,D,7,10,37,1.0,0.0,1.0,False,8.0,0.0,8.0,10.0,hammer,10.0,2.0,True,False,CAN,Canada,EST,Estonia,0,3,0,1,0,0,0,0,0,1,0,0,0,5,0,1,0,0,2,0,0,1,0,0,0,1,0,5
23240026_41_1,23240026,41,1,0,D,8,37,10,1.0,0.0,1.0,False,9.0,0.0,9.0,37.0,hammer,,,False,False,EST,Estonia,CAN,Canada,0,2,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
23240026_41_1,23240026,41,1,0,D,9,10,37,0.0,1.0,-1.0,False,10.0,0.0,10.0,37.0,nonhammer,,,False,False,CAN,Canada,EST,Estonia,0,2,0,0,1,0,0,0,0,0,2,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
23240026_41_2,23240026,41,2,0,B,1,18,14,0.0,1.0,-1.0,False,0.0,0.0,0.0,14.0,nonhammer,,,False,False,SUI,Switzerland,SCO,Scotland,0,2,0,0,0,0,0,0,0,0,3,0,0,5,0,2,0,0,2,0,0,1,0,0,0,0,0,5
23240026_41_2,23240026,41,2,0,B,2,18,14,0.0,1.0,-1.0,False,0.0,1.0,-1.0,14.0,nonhammer,,,False,False,SUI,Switzerland,SCO,Scotland,0,2,0,0,0,0,0,0,0,1,0,1,1,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
23240026_41_2,23240026,41,2,0,B,3,18,14,1.0,0.0,1.0,False,0.0,2.0,-2.0,18.0,hammer,,,False,False,SUI,Switzerland,SCO,Scotland,0,3,0,0,2,0,0,0,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
23240026_41_2,23240026,41,2,0,B,4,14,18,0.0,1.0,-1.0,False,1.0,2.0,-1.0,18.0,nonhammer,,,False,False,SCO,Scotland,SUI,Switzerland,0,2,0,1,0,1,0,0,0,0,1,0,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,5
23240026_41_2,23240026,41,2,0,B,5,14,18,0.0,2.0,-2.0,False,1.0,3.0,-2.0,18.0,nonhammer,,,False,False,SCO,Scotland,SUI,Switzerland,0,1,0,0,1,0,0,0,1,0,2,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
23240026_41_2,23240026,41,2,0,B,6,14,18,2.0,0.0,2.0,False,1.0,5.0,-4.0,14.0,hammer,14.0,2.0,True,False,SCO,Scotland,SUI,Switzerland,0,2,0,1,1,0,0,1,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,2,1,0,5
23240026_41_2,23240026,41,2,0,B,7,18,14,4.0,0.0,4.0,False,3.0,5.0,-2.0,18.0,hammer,18.0,2.0,True,False,SUI,Switzerland,SCO,Scotland,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,2,0,5
23240026_41_2,23240026,41,2,0,B,8,14,18,2.0,0.0,2.0,False,7.0,5.0,2.0,14.0,hammer,,,False,False,SCO,Scotland,SUI,Switzerland,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,3,0,0,1,0,0,0,0,0,1,0,0,5
23240026_45_1,23240026,45,1,0,A,1,51,22,1.0,0.0,1.0,False,0.0,0.0,0.0,51.0,hammer,,,False,False,TUR,Türkiye,CZE,Czechia,0,2,0,0,1,0,0,1,0,0,1,0,0,5,0,3,0,1,1,0,0,0,0,0,0,0,0,5
23240026_45_1,23240026,45,1,0,A,2,22,51,3.0,0.0,3.0,False,1.0,0.0,1.0,22.0,hammer,,,False,False,CZE,Czechia,TUR,Türkiye,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,1,1,0,5
23240026_45_1,23240026,45,1,0,A,3,51,22,1.0,0.0,1.0,False,4.0,0.0,4.0,51.0,hammer,,,False,False,TUR,Türkiye,CZE,Czechia,0,2,0,0,1,0,0,0,1,0,1,0,0,5,0,3,0,0,0,0,0,0,1,0,1,0,0,5
23240026_45_1,23240026,45,1,0,A,4,22,51,2.0,0.0,2.0,False,5.0,0.0,5.0,22.0,hammer,,,False,False,CZE,Czechia,TUR,Türkiye,0,2,0,0,1,0,0,1,1,0,0,0,0,5,0,2,0,0,0,0,0,0,1,0,2,0,0,5
23240026_45_1,23240026,45,1,0,A,5,51,22,2.0,0.0,2.0,False,7.0,0.0,7.0,51.0,hammer,51.0,1.0,True,False,TUR,Türkiye,CZE,Czechia,0,3,0,0,0,0,0,0,0,0,2,0,0,5,0,1,0,0,2,0,0,0,0,0,2,0,0,5
23240026_45_1,23240026,45,1,0,A,6,22,51,1.0,0.0,1.0,False,9.0,0.0,9.0,22.0,hammer,,,False,False,CZE,Czechia,TUR,Türkiye,0,3,0,0,0,0,0,1,0,0,1,0,0,5,0,3,0,1,1,0,0,0,0,0,0,0,0,5
23240026_45_1,23240026,45,1,0,A,7,51,22,0.0,2.0,-2.0,False,10.0,0.0,10.0,22.0,nonhammer,,,False,False,TUR,Türkiye,CZE,Czechia,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,3,0,1,0,0,0,0,0,0,1,0,0,5
23240026_45_1,23240026,45,1,0,A,8,51,22,,,,True,10.0,2.0,8.0,,,,,False,False,TUR,Türkiye,CZE,Czechia,1,2,0,0,1,0,0,1,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,1,0,0,5
23240026_45_2,23240026,45,2,0,E,1,13,46,0.0,1.0,-1.0,False,0.0,0.0,0.0,46.0,nonhammer,,,False,False,FRA,France,AUS,Australia,0,2,0,0,0,0,0,0,0,0,2,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
23240026_45_2,23240026,45,2,0,E,2,13,46,2.0,0.0,2.0,False,0.0,1.0,-1.0,13.0,hammer,,,False,False,FRA,France,AUS,Australia,0,3,0,0,1,0,0,0,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,3,0,0,5
23240026_45_2,23240026,45,2,0,E,3,46,13,1.0,0.0,1.0,False,2.0,1.0,1.0,46.0,hammer,,,False,False,AUS,Australia,FRA,France,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,4,0,0,0,0,0,0,0,0,1,0,0,5
23240026_45_2,23240026,45,2,0,E,4,13,46,1.0,0.0,1.0,False,3.0,1.0,2.0,13.0,hammer,,,False,False,FRA,France,AUS,Australia,0,3,0,0,0,0,0,0,0,0,2,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
23240026_45_2,23240026,45,2,0,E,5,46,13,1.0,0.0,1.0,False,4.0,1.0,3.0,46.0,hammer,,,False,False,AUS,Australia,FRA,France,0,1,0,0,3,0,0,1,0,0,0,0,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,5
23240026_45_2,23240026,45,2,0,E,6,13,46,1.0,0.0,1.0,False,5.0,1.0,4.0,13.0,hammer,,,False,False,FRA,France,AUS,Australia,0,1,0,0,0,0,0,0,0,0,3,1,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,5
23240026_45_2,23240026,45,2,0,E,7,46,13,4.0,0.0,4.0,False,6.0,1.0,5.0,46.0,hammer,46.0,1.0,True,False,AUS,Australia,FRA,France,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,2,0,0,0,1,0,1,0,0,5
23240026_45_2,23240026,45,2,0,E,8,13,46,1.0,0.0,1.0,False,10.0,1.0,9.0,13.0,hammer,13.0,2.0,True,False,FRA,France,AUS,Australia,1,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,1,2,0,0,5
23240026_46_1,23240026,46,1,0,B,1,17,37,0.0,1.0,-1.0,False,0.0,0.0,0.0,37.0,nonhammer,,,False,False,NOR,Norway,EST,Estonia,0,2,0,0,2,0,0,0,0,0,1,0,0,5,0,2,0,0,0,0,0,0,0,1,1,1,0,5
23240026_46_1,23240026,46,1,0,B,2,17,37,2.0,0.0,2.0,False,0.0,1.0,-1.0,17.0,hammer,,,False,False,NOR,Norway,EST,Estonia,0,4,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,1,2,0,0,5
23240026_46_1,23240026,46,1,0,B,3,37,17,1.0,0.0,1.0,False,2.0,1.0,1.0,37.0,hammer,,,False,False,EST,Estonia,NOR,Norway,0,3,0,0,0,0,0,0,0,0,0,2,0,5,0,3,0,0,1,0,0,1,0,0,0,0,0,5
23240026_46_1,23240026,46,1,0,B,4,17,37,2.0,0.0,2.0,False,3.0,1.0,2.0,17.0,hammer,,,False,False,NOR,Norway,EST,Estonia,0,3,0,0,0,0,0,1,0,0,0,1,0,5,0,2,0,2,1,0,0,0,0,0,0,0,0,5
23240026_46_1,23240026,46,1,0,B,5,37,17,3.0,0.0,3.0,False,5.0,1.0,4.0,37.0,hammer,,,False,False,EST,Estonia,NOR,Norway,0,2,0,0,1,1,0,1,0,0,0,0,0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,5
23240026_46_1,23240026,46,1,0,B,6,17,37,2.0,0.0,2.0,False,8.0,1.0,7.0,17.0,hammer,17.0,2.0,True,False,NOR,Norway,EST,Estonia,0,4,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,3,0,0,5
23240026_46_1,23240026,46,1,0,B,7,37,17,2.0,0.0,2.0,False,10.0,1.0,9.0,37.0,hammer,37.0,1.0,True,False,EST,Estonia,NOR,Norway,0,1,0,0,1,1,0,1,1,0,0,0,0,5,0,3,0,0,0,0,1,0,0,0,1,0,0,5
23240026_46_1,23240026,46,1,0,B,8,17,37,0.0,1.0,-1.0,False,12.0,1.0,11.0,37.0,nonhammer,,,False,False,NOR,Norway,EST,Estonia,0,2,0,0,2,0,0,0,0,0,0,1,0,5,0,3,0,0,1,1,0,0,0,0,0,0,0,5
23240026_46_2,23240026,46,2,0,D,1,19,18,1.0,0.0,1.0,False,0.0,0.0,0.0,19.0,hammer,,,False,False,SWE,Sweden,SUI,Switzerland,0,3,0,0,2,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,1,1,0,5
23240026_46_2,23240026,46,2,0,D,2,18,19,1.0,0.0,1.0,False,1.0,0.0,1.0,18.0,hammer,,,False,False,SUI,Switzerland,SWE,Sweden,0,2,0,0,1,0,0,0,0,1,1,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
23240026_46_2,23240026,46,2,0,D,3,19,18,0.0,1.0,-1.0,False,2.0,0.0,2.0,18.0,nonhammer,,,False,False,SWE,Sweden,SUI,Switzerland,0,2,0,0,1,0,0,0,1,0,1,0,0,5,0,2,0,1,2,0,0,0,0,0,0,0,0,5
23240026_46_2,23240026,46,2,0,D,4,19,18,2.0,0.0,2.0,False,2.0,1.0,1.0,19.0,hammer,,,False,False,SWE,Sweden,SUI,Switzerland,0,3,0,0,1,0,0,0,0,0,0,0,1,5,0,3,0,0,0,0,0,0,1,0,1,0,0,5
23240026_46_2,23240026,46,2,0,D,5,18,19,1.0,0.0,1.0,False,4.0,1.0,3.0,18.0,hammer,,,False,False,SUI,Switzerland,SWE,Sweden,0,2,0,0,0,0,0,0,0,0,3,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,5
23240026_46_2,23240026,46,2,0,D,6,19,18,2.0,0.0,2.0,False,5.0,1.0,4.0,19.0,hammer,19.0,2.0,True,False,SWE,Sweden,SUI,Switzerland,0,2,0,0,1,0,0,0,2,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,2,1,0,5
23240026_46_2,23240026,46,2,0,D,7,18,19,0.0,1.0,-1.0,False,7.0,1.0,6.0,19.0,nonhammer,18.0,1.0,True,False,SUI,Switzerland,SWE,Sweden,0,1,0,0,0,0,0,3,1,0,0,0,0,5,0,2,0,0,1,0,0,1,0,0,1,0,0,5
23240026_46_2,23240026,46,2,0,D,8,18,19,,,,True,7.0,2.0,5.0,,,,,False,False,SUI,Switzerland,SWE,Sweden,1,4,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,1,0,2,0,0,5
23240026_48_1,23240026,48,1,0,C,1,17,18,1.0,0.0,1.0,False,0.0,0.0,0.0,17.0,hammer,,,False,False,NOR,Norway,SUI,Switzerland,0,1,0,0,1,0,0,0,0,2,1,0,0,5,0,2,0,2,0,0,0,0,0,0,1,0,0,5
23240026_48_1,23240026,48,1,0,C,2,18,17,1.0,0.0,1.0,False,1.0,0.0,1.0,18.0,hammer,,,False,False,SUI,Switzerland,NOR,Norway,0,1,0,0,1,0,0,1,0,0,2,0,0,5,0,3,0,1,0,0,0,0,1,0,0,0,0,5
23240026_48_1,23240026,48,1,0,C,3,17,18,1.0,0.0,1.0,False,2.0,0.0,2.0,17.0,hammer,,,False,False,NOR,Norway,SUI,Switzerland,0,4,0,1,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,1,0,0,5
23240026_48_1,23240026,48,1,0,C,4,18,17,2.0,0.0,2.0,False,3.0,0.0,3.0,18.0,hammer,,,False,False,SUI,Switzerland,NOR,Norway,0,1,0,0,1,0,0,1,0,0,1,1,0,5,0,4,0,0,0,0,0,0,0,0,1,0,0,5
23240026_48_1,23240026,48,1,0,C,5,17,18,3.0,0.0,3.0,False,5.0,0.0,5.0,17.0,hammer,17.0,2.0,True,False,NOR,Norway,SUI,Switzerland,0,1,0,0,2,0,0,1,0,0,1,0,0,5,0,3,0,0,0,0,1,0,0,0,0,1,0,5
23240026_48_1,23240026,48,1,0,C,6,18,17,1.0,0.0,1.0,False,8.0,0.0,8.0,18.0,hammer,18.0,1.0,True,False,SUI,Switzerland,NOR,Norway,0,0,0,0,1,1,0,1,1,0,1,0,0,5,0,2,0,1,0,0,0,1,0,1,0,0,0,5
23240026_48_1,23240026,48,1,0,C,7,17,18,0.0,1.0,-1.0,False,9.0,0.0,9.0,18.0,nonhammer,,,False,False,NOR,Norway,SUI,Switzerland,0,1,0,1,2,0,0,0,0,0,0,0,1,5,0,4,0,0,0,0,0,0,0,0,0,1,0,5
23240026_48_1,23240026,48,1,0,C,8,17,18,1.0,0.0,1.0,False,9.0,1.0,8.0,17.0,hammer,,,False,False,NOR,Norway,SUI,Switzerland,0,2,0,0,0,0,0,0,0,2,1,0,0,5,0,2,0,1,1,0,0,0,1,0,0,0,0,5
23240026_49_1,23240026,49,1,0,C,1,19,37,0.0,1.0,-1.0,False,0.0,0.0,0.0,37.0,nonhammer,,,False,False,SWE,Sweden,EST,Estonia,0,1,0,0,3,0,0,1,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,5
23240026_49_1,23240026,49,1,0,C,2,19,37,2.0,0.0,2.0,False,0.0,1.0,-1.0,19.0,hammer,,,False,False,SWE,Sweden,EST,Estonia,0,2,0,0,0,0,0,1,0,0,1,1,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
23240026_49_1,23240026,49,1,0,C,3,37,19,0.0,1.0,-1.0,False,2.0,1.0,1.0,19.0,nonhammer,,,False,False,EST,Estonia,SWE,Sweden,0,1,0,0,0,0,0,1,0,0,2,1,0,5,0,3,0,1,1,0,0,0,0,0,0,0,0,5
23240026_49_1,23240026,49,1,0,C,4,37,19,1.0,0.0,1.0,False,2.0,2.0,0.0,37.0,hammer,,,False,False,EST,Estonia,SWE,Sweden,0,3,0,0,0,0,0,1,1,0,0,0,0,5,0,3,0,0,0,0,0,0,0,1,1,0,0,5
23240026_49_1,23240026,49,1,0,C,5,19,37,2.0,0.0,2.0,False,3.0,2.0,1.0,19.0,hammer,,,False,False,SWE,Sweden,EST,Estonia,0,3,0,0,1,1,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,1,1,0,5
23240026_49_1,23240026,49,1,0,C,6,37,19,2.0,0.0,2.0,False,5.0,2.0,3.0,37.0,hammer,37.0,2.0,True,False,EST,Estonia,SWE,Sweden,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,2,1,0,5
23240026_49_1,23240026,49,1,0,C,7,19,37,2.0,0.0,2.0,False,7.0,2.0,5.0,19.0,hammer,19.0,1.0,True,False,SWE,Sweden,EST,Estonia,0,2,0,0,2,0,0,0,0,1,0,0,0,5,0,1,0,1,0,0,1,1,1,0,0,0,0,5
23240026_49_1,23240026,49,1,0,C,8,37,19,0.0,1.0,-1.0,False,9.0,2.0,7.0,19.0,nonhammer,,,False,False,EST,Estonia,SWE,Sweden,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,2,0,0,5
23240026_4_1,23240026,4,1,2,A,1,25,30,0.0,1.0,-1.0,False,0.0,0.0,0.0,30.0,nonhammer,,,False,False,NED,Netherlands,NZL,New Zealand,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,5
23240026_4_1,23240026,4,1,2,A,2,25,30,2.0,0.0,2.0,False,0.0,1.0,-1.0,25.0,hammer,,,False,False,NED,Netherlands,NZL,New Zealand,0,3,0,0,0,0,0,0,0,0,1,1,0,5,0,2,0,1,0,0,0,0,0,0,1,1,0,5
23240026_4_1,23240026,4,1,2,A,3,30,25,0.0,1.0,-1.0,False,2.0,1.0,1.0,25.0,nonhammer,,,False,False,NZL,New Zealand,NED,Netherlands,0,3,0,1,1,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,2,0,0,0,0,5
23240026_4_1,23240026,4,1,2,A,4,30,25,0.0,1.0,-1.0,False,2.0,2.0,0.0,25.0,nonhammer,,,False,False,NZL,New Zealand,NED,Netherlands,0,1,0,0,1,0,0,2,0,0,1,0,0,5,0,2,0,2,0,0,0,0,1,0,0,0,0,5
